date,account_id,region,product,metric,value
2024-01-03,a_629278,central-3,Compute,CPUUtilization,104
2024-01-03,a_817245,central-3,Compute,InstanceHours,573
2024-01-03,a_817245,central-3,Compute,CPUUtilization,262
2024-01-03,a_329536,central-3,Compute,InstanceHours,790
2024-01-03,a_329536,central-3,Compute,CPUUtilization,148
2024-01-03,a_288975,central-3,Compute,InstanceHours,156
2024-01-03,a_288975,central-3,Compute,CPUUtilization,323
2024-01-03,a_971809,central-3,Compute,InstanceHours,160
2024-01-03,a_971809,central-3,Compute,CPUUtilization,423
2024-01-03,a_896496,central-3,Compute,InstanceHours,640
2024-01-03,a_896496,central-3,Compute,CPUUtilization,381
2024-01-03,a_704515,central-3,Compute,InstanceHours,353
2024-01-03,a_704515,central-3,Compute,CPUUtilization,771
2024-01-03,a_137712,central-3,Compute,InstanceHours,146
2024-01-03,a_137712,central-3,Compute,CPUUtilization,136
2024-01-04,a_993046,north-1,Storage,DiskWriteOps,430
2024-01-04,a_993046,north-1,Storage,DiskReadOps,541
2024-01-04,a_371977,north-1,Storage,DiskWriteOps,413
2024-01-04,a_371977,north-1,Storage,DiskReadOps,349
2024-01-04,a_629278,north-1,Storage,DiskWriteOps,257
2024-01-04,a_629278,north-1,Storage,DiskReadOps,665
2024-01-04,a_817245,north-1,Storage,DiskWriteOps,126
2024-01-04,a_817245,north-1,Storage,DiskReadOps,100
2024-01-04,a_329536,north-1,Storage,DiskWriteOps,418
2024-01-04,a_329536,north-1,Storage,DiskReadOps,220
2024-01-04,a_288975,north-1,Storage,DiskWriteOps,252
2024-01-04,a_288975,north-1,Storage,DiskReadOps,598
2024-01-04,a_971809,north-1,Storage,DiskWriteOps,789
2024-01-04,a_971809,north-1,Storage,DiskReadOps,516
2024-01-04,a_896496,north-1,Storage,DiskWriteOps,744
2024-01-04,a_896496,north-1,Storage,DiskReadOps,757
2024-01-04,a_704515,north-1,Storage,DiskWriteOps,592
2024-01-04,a_704515,north-1,Storage,DiskReadOps,325
2024-01-04,a_137712,north-1,Storage,DiskWriteOps,618
2024-01-04,a_137712,north-1,Storage,DiskReadOps,452
2024-01-04,a_993046,north-1,Compute,InstanceHours,658
2024-01-04,a_993046,north-1,Compute,CPUUtilization,419
2024-01-04,a_371977,north-1,Compute,InstanceHours,211
2024-01-04,a_371977,north-1,Compute,CPUUtilization,724
2024-01-04,a_629278,north-1,Compute,InstanceHours,122
2024-01-04,a_629278,north-1,Compute,CPUUtilization,605
2024-01-04,a_817245,north-1,Compute,InstanceHours,645
2024-01-04,a_817245,north-1,Compute,CPUUtilization,556
2024-01-04,a_329536,north-1,Compute,InstanceHours,675
2024-01-04,a_329536,north-1,Compute,CPUUtilization,581
2024-01-04,a_288975,north-1,Compute,InstanceHours,198
2024-01-04,a_288975,north-1,Compute,CPUUtilization,24
2024-01-04,a_971809,north-1,Compute,InstanceHours,583
2024-01-04,a_971809,north-1,Compute,CPUUtilization,668
2024-01-04,a_896496,north-1,Compute,InstanceHours,728
2024-01-04,a_896496,north-1,Compute,CPUUtilization,228
2024-01-04,a_704515,north-1,Compute,InstanceHours,782
2024-01-04,a_704515,north-1,Compute,CPUUtilization,254
2024-01-04,a_137712,north-1,Compute,InstanceHours,558
2024-01-04,a_137712,north-1,Compute,CPUUtilization,410
2024-01-04,a_993046,east-2,Storage,DiskWriteOps,445
2024-01-04,a_993046,east-2,Storage,DiskReadOps,427
2024-01-04,a_371977,east-2,Storage,DiskWriteOps,277
2024-01-04,a_371977,east-2,Storage,DiskReadOps,449
2024-01-04,a_629278,east-2,Storage,DiskWriteOps,484
2024-01-04,a_629278,east-2,Storage,DiskReadOps,768
2024-01-04,a_817245,east-2,Storage,DiskWriteOps,720
2024-01-04,a_817245,east-2,Storage,DiskReadOps,161
2024-01-04,a_329536,east-2,Storage,DiskWriteOps,563
2024-01-04,a_329536,east-2,Storage,DiskReadOps,395
2024-01-04,a_288975,east-2,Storage,DiskWriteOps,526
2024-01-04,a_288975,east-2,Storage,DiskReadOps,150
2024-01-04,a_971809,east-2,Storage,DiskWriteOps,740
2024-01-04,a_971809,east-2,Storage,DiskReadOps,735
2024-01-04,a_896496,east-2,Storage,DiskWriteOps,185
2024-01-04,a_896496,east-2,Storage,DiskReadOps,624
2024-01-04,a_704515,east-2,Storage,DiskWriteOps,4
2024-01-04,a_704515,east-2,Storage,DiskReadOps,671
2024-01-04,a_137712,east-2,Storage,DiskWriteOps,246
2024-01-04,a_137712,east-2,Storage,DiskReadOps,239
2024-01-04,a_993046,east-2,Compute,InstanceHours,150
2024-01-04,a_993046,east-2,Compute,CPUUtilization,559
2024-01-04,a_371977,east-2,Compute,InstanceHours,383
2024-01-04,a_371977,east-2,Compute,CPUUtilization,473
2024-01-04,a_629278,east-2,Compute,InstanceHours,799
2024-01-04,a_629278,east-2,Compute,CPUUtilization,564
2024-01-04,a_817245,east-2,Compute,InstanceHours,325
2024-01-04,a_817245,east-2,Compute,CPUUtilization,783
2024-01-04,a_329536,east-2,Compute,InstanceHours,232
2024-01-04,a_329536,east-2,Compute,CPUUtilization,454
2024-01-04,a_288975,east-2,Compute,InstanceHours,264
2024-01-04,a_288975,east-2,Compute,CPUUtilization,655
2024-01-04,a_971809,east-2,Compute,InstanceHours,636
2024-01-04,a_971809,east-2,Compute,CPUUtilization,179
2024-01-04,a_896496,east-2,Compute,InstanceHours,713
2024-01-04,a_896496,east-2,Compute,CPUUtilization,130
2024-01-04,a_704515,east-2,Compute,InstanceHours,217
2024-01-04,a_704515,east-2,Compute,CPUUtilization,781
2024-01-04,a_137712,east-2,Compute,InstanceHours,712
2024-01-04,a_137712,east-2,Compute,CPUUtilization,452
2024-01-04,a_993046,west-1,Storage,DiskWriteOps,731
2024-01-04,a_993046,west-1,Storage,DiskReadOps,710
2024-01-04,a_371977,west-1,Storage,DiskWriteOps,185
2024-01-04,a_371977,west-1,Storage,DiskReadOps,524
2024-01-04,a_629278,west-1,Storage,DiskWriteOps,569
2024-01-04,a_629278,west-1,Storage,DiskReadOps,660
2024-01-04,a_817245,west-1,Storage,DiskWriteOps,390
2024-01-04,a_817245,west-1,Storage,DiskReadOps,194
2024-01-04,a_329536,west-1,Storage,DiskWriteOps,401
2024-01-04,a_329536,west-1,Storage,DiskReadOps,133
2024-01-04,a_288975,west-1,Storage,DiskWriteOps,394
2024-01-04,a_288975,west-1,Storage,DiskReadOps,592
2024-01-04,a_971809,west-1,Storage,DiskWriteOps,233
2024-01-04,a_971809,west-1,Storage,DiskReadOps,168
2024-01-04,a_896496,west-1,Storage,DiskWriteOps,743
2024-01-04,a_896496,west-1,Storage,DiskReadOps,583
2024-01-04,a_704515,west-1,Storage,DiskWriteOps,317
2024-01-04,a_704515,west-1,Storage,DiskReadOps,398
2024-01-04,a_137712,west-1,Storage,DiskWriteOps,598
2024-01-04,a_137712,west-1,Storage,DiskReadOps,793
2024-01-04,a_993046,west-1,Compute,InstanceHours,339
2024-01-04,a_993046,west-1,Compute,CPUUtilization,270
2024-01-04,a_371977,west-1,Compute,InstanceHours,799
2024-01-04,a_371977,west-1,Compute,CPUUtilization,582
2024-01-04,a_629278,west-1,Compute,InstanceHours,106
2024-01-04,a_629278,west-1,Compute,CPUUtilization,379
2024-01-04,a_817245,west-1,Compute,InstanceHours,650
2024-01-04,a_817245,west-1,Compute,CPUUtilization,118
2024-01-04,a_329536,west-1,Compute,InstanceHours,86
2024-01-04,a_329536,west-1,Compute,CPUUtilization,758
2024-01-04,a_288975,west-1,Compute,InstanceHours,157
2024-01-04,a_288975,west-1,Compute,CPUUtilization,520
2024-01-04,a_971809,west-1,Compute,InstanceHours,683
2024-01-04,a_971809,west-1,Compute,CPUUtilization,275
2024-01-04,a_896496,west-1,Compute,InstanceHours,72
2024-01-04,a_896496,west-1,Compute,CPUUtilization,672
2024-01-04,a_704515,west-1,Compute,InstanceHours,448
2024-01-04,a_704515,west-1,Compute,CPUUtilization,665
2024-01-04,a_137712,west-1,Compute,InstanceHours,453
2024-01-04,a_137712,west-1,Compute,CPUUtilization,130
2024-01-04,a_993046,central-3,Storage,DiskWriteOps,532
2024-01-04,a_993046,central-3,Storage,DiskReadOps,669
2024-01-04,a_371977,central-3,Storage,DiskWriteOps,574
2024-01-04,a_371977,central-3,Storage,DiskReadOps,65
2024-01-04,a_629278,central-3,Storage,DiskWriteOps,340
2024-01-04,a_629278,central-3,Storage,DiskReadOps,287
2024-01-04,a_817245,central-3,Storage,DiskWriteOps,286
2024-01-04,a_817245,central-3,Storage,DiskReadOps,575
2024-01-04,a_329536,central-3,Storage,DiskWriteOps,426
2024-01-04,a_329536,central-3,Storage,DiskReadOps,739
2024-01-04,a_288975,central-3,Storage,DiskWriteOps,104
2024-01-04,a_288975,central-3,Storage,DiskReadOps,442
2024-01-04,a_971809,central-3,Storage,DiskWriteOps,514
2024-01-04,a_971809,central-3,Storage,DiskReadOps,747
2024-01-04,a_896496,central-3,Storage,DiskWriteOps,37
2024-01-04,a_896496,central-3,Storage,DiskReadOps,667
2024-01-04,a_704515,central-3,Storage,DiskWriteOps,144
2024-01-04,a_704515,central-3,Storage,DiskReadOps,287
2024-01-04,a_137712,central-3,Storage,DiskWriteOps,390
2024-01-04,a_137712,central-3,Storage,DiskReadOps,549
2024-01-04,a_993046,central-3,Compute,InstanceHours,746
2024-01-04,a_993046,central-3,Compute,CPUUtilization,475
2024-01-04,a_371977,central-3,Compute,InstanceHours,262
2024-01-04,a_371977,central-3,Compute,CPUUtilization,175
2024-01-04,a_629278,central-3,Compute,InstanceHours,550
2024-01-04,a_629278,central-3,Compute,CPUUtilization,48
2024-01-04,a_817245,central-3,Compute,InstanceHours,795
2024-01-04,a_817245,central-3,Compute,CPUUtilization,642
2024-01-04,a_329536,central-3,Compute,InstanceHours,565
2024-01-04,a_329536,central-3,Compute,CPUUtilization,406
2024-01-04,a_288975,central-3,Compute,InstanceHours,168
2024-01-04,a_288975,central-3,Compute,CPUUtilization,653
2024-01-04,a_971809,central-3,Compute,InstanceHours,274
2024-01-04,a_971809,central-3,Compute,CPUUtilization,121
2024-01-04,a_896496,central-3,Compute,InstanceHours,762
2024-01-04,a_896496,central-3,Compute,CPUUtilization,738
2024-01-04,a_704515,central-3,Compute,InstanceHours,65
2024-01-04,a_704515,central-3,Compute,CPUUtilization,297
2024-01-04,a_137712,central-3,Compute,InstanceHours,277
2024-01-04,a_137712,central-3,Compute,CPUUtilization,215
2024-01-05,a_993046,north-1,Storage,DiskWriteOps,461
2024-01-05,a_993046,north-1,Storage,DiskReadOps,92
2024-01-05,a_371977,north-1,Storage,DiskWriteOps,368
2024-01-05,a_371977,north-1,Storage,DiskReadOps,73
2024-01-05,a_629278,north-1,Storage,DiskWriteOps,643
2024-01-05,a_629278,north-1,Storage,DiskReadOps,115
2024-01-05,a_817245,north-1,Storage,DiskWriteOps,723
2024-01-05,a_817245,north-1,Storage,DiskReadOps,376
2024-01-05,a_329536,north-1,Storage,DiskWriteOps,144
2024-01-05,a_329536,north-1,Storage,DiskReadOps,148
2024-01-05,a_288975,north-1,Storage,DiskWriteOps,741
2024-01-05,a_288975,north-1,Storage,DiskReadOps,189
2024-01-05,a_971809,north-1,Storage,DiskWriteOps,208
2024-01-05,a_971809,north-1,Storage,DiskReadOps,335
2024-01-05,a_896496,north-1,Storage,DiskWriteOps,41
2024-01-05,a_896496,north-1,Storage,DiskReadOps,608
2024-01-05,a_704515,north-1,Storage,DiskWriteOps,737
2024-01-05,a_704515,north-1,Storage,DiskReadOps,412
2024-01-05,a_137712,north-1,Storage,DiskWriteOps,87
2024-01-05,a_137712,north-1,Storage,DiskReadOps,317
2024-01-05,a_993046,north-1,Compute,InstanceHours,488
2024-01-05,a_993046,north-1,Compute,CPUUtilization,726
2024-01-05,a_371977,north-1,Compute,InstanceHours,101
2024-01-05,a_371977,north-1,Compute,CPUUtilization,178
2024-01-05,a_629278,north-1,Compute,InstanceHours,425
2024-01-05,a_629278,north-1,Compute,CPUUtilization,776
2024-01-05,a_817245,north-1,Compute,InstanceHours,345
2024-01-05,a_817245,north-1,Compute,CPUUtilization,78
2024-01-05,a_329536,north-1,Compute,InstanceHours,73
2024-01-05,a_329536,north-1,Compute,CPUUtilization,419
2024-01-05,a_288975,north-1,Compute,InstanceHours,106
2024-01-05,a_288975,north-1,Compute,CPUUtilization,183
2024-01-05,a_971809,north-1,Compute,InstanceHours,236
2024-01-05,a_971809,north-1,Compute,CPUUtilization,598
2024-01-05,a_896496,north-1,Compute,InstanceHours,131
2024-01-05,a_896496,north-1,Compute,CPUUtilization,512
2024-01-05,a_704515,north-1,Compute,InstanceHours,168
2024-01-05,a_704515,north-1,Compute,CPUUtilization,446
2024-01-05,a_137712,north-1,Compute,InstanceHours,166
2024-01-05,a_137712,north-1,Compute,CPUUtilization,206
2024-01-05,a_993046,east-2,Storage,DiskWriteOps,215
2024-01-05,a_993046,east-2,Storage,DiskReadOps,738
2024-01-05,a_371977,east-2,Storage,DiskWriteOps,64
2024-01-05,a_371977,east-2,Storage,DiskReadOps,658
2024-01-05,a_629278,east-2,Storage,DiskWriteOps,344
2024-01-05,a_629278,east-2,Storage,DiskReadOps,178
2024-01-05,a_817245,east-2,Storage,DiskWriteOps,116
2024-01-05,a_817245,east-2,Storage,DiskReadOps,93
2024-01-05,a_329536,east-2,Storage,DiskWriteOps,470
2024-01-05,a_329536,east-2,Storage,DiskReadOps,139
2024-01-05,a_288975,east-2,Storage,DiskWriteOps,495
2024-01-05,a_288975,east-2,Storage,DiskReadOps,597
2024-01-05,a_971809,east-2,Storage,DiskWriteOps,174
2024-01-05,a_971809,east-2,Storage,DiskReadOps,450
2024-01-05,a_896496,east-2,Storage,DiskWriteOps,753
2024-01-05,a_896496,east-2,Storage,DiskReadOps,661
2024-01-05,a_704515,east-2,Storage,DiskWriteOps,305
2024-01-05,a_704515,east-2,Storage,DiskReadOps,773
2024-01-05,a_137712,east-2,Storage,DiskWriteOps,413
2024-01-05,a_137712,east-2,Storage,DiskReadOps,584
2024-01-05,a_993046,east-2,Compute,InstanceHours,622
2024-01-05,a_993046,east-2,Compute,CPUUtilization,16
2024-01-05,a_371977,east-2,Compute,InstanceHours,778
2024-01-05,a_371977,east-2,Compute,CPUUtilization,770
2024-01-05,a_629278,east-2,Compute,InstanceHours,26
2024-01-05,a_629278,east-2,Compute,CPUUtilization,170
2024-01-05,a_817245,east-2,Compute,InstanceHours,322
2024-01-05,a_817245,east-2,Compute,CPUUtilization,212
2024-01-05,a_329536,east-2,Compute,InstanceHours,612
2024-01-05,a_329536,east-2,Compute,CPUUtilization,675
2024-01-05,a_288975,east-2,Compute,InstanceHours,504
2024-01-05,a_288975,east-2,Compute,CPUUtilization,518
2024-01-05,a_971809,east-2,Compute,InstanceHours,292
2024-01-05,a_971809,east-2,Compute,CPUUtilization,732
2024-01-05,a_896496,east-2,Compute,InstanceHours,770
2024-01-05,a_896496,east-2,Compute,CPUUtilization,746
2024-01-05,a_704515,east-2,Compute,InstanceHours,389
2024-01-05,a_704515,east-2,Compute,CPUUtilization,486
2024-01-05,a_137712,east-2,Compute,InstanceHours,536
2024-01-05,a_137712,east-2,Compute,CPUUtilization,722
2024-01-05,a_993046,west-1,Storage,DiskWriteOps,721
2024-01-05,a_993046,west-1,Storage,DiskReadOps,77
2024-01-05,a_371977,west-1,Storage,DiskWriteOps,453
2024-01-05,a_371977,west-1,Storage,DiskReadOps,403
2024-01-05,a_629278,west-1,Storage,DiskWriteOps,751
2024-01-05,a_629278,west-1,Storage,DiskReadOps,63
2024-01-05,a_817245,west-1,Storage,DiskWriteOps,2
2024-01-05,a_817245,west-1,Storage,DiskReadOps,519
2024-01-05,a_329536,west-1,Storage,DiskWriteOps,66
2024-01-05,a_329536,west-1,Storage,DiskReadOps,177
2024-01-05,a_288975,west-1,Storage,DiskWriteOps,524
2024-01-05,a_288975,west-1,Storage,DiskReadOps,270
2024-01-05,a_971809,west-1,Storage,DiskWriteOps,290
2024-01-05,a_971809,west-1,Storage,DiskReadOps,1
2024-01-05,a_896496,west-1,Storage,DiskWriteOps,369
2024-01-05,a_896496,west-1,Storage,DiskReadOps,391
2024-01-05,a_704515,west-1,Storage,DiskWriteOps,187
2024-01-05,a_704515,west-1,Storage,DiskReadOps,27
2024-01-05,a_137712,west-1,Storage,DiskWriteOps,672
2024-01-05,a_137712,west-1,Storage,DiskReadOps,475
2024-01-05,a_993046,west-1,Compute,InstanceHours,720
2024-01-05,a_993046,west-1,Compute,CPUUtilization,404
2024-01-05,a_371977,west-1,Compute,InstanceHours,254
2024-01-05,a_371977,west-1,Compute,CPUUtilization,200
2024-01-05,a_629278,west-1,Compute,InstanceHours,62
2024-01-05,a_629278,west-1,Compute,CPUUtilization,749
2024-01-05,a_817245,west-1,Compute,InstanceHours,441
2024-01-05,a_817245,west-1,Compute,CPUUtilization,127
2024-01-05,a_329536,west-1,Compute,InstanceHours,238
2024-01-05,a_329536,west-1,Compute,CPUUtilization,786
2024-01-05,a_288975,west-1,Compute,InstanceHours,615
2024-01-05,a_288975,west-1,Compute,CPUUtilization,639
2024-01-05,a_971809,west-1,Compute,InstanceHours,600
2024-01-05,a_971809,west-1,Compute,CPUUtilization,522
2024-01-05,a_896496,west-1,Compute,InstanceHours,204
2024-01-05,a_896496,west-1,Compute,CPUUtilization,14
2024-01-05,a_704515,west-1,Compute,InstanceHours,752
2024-01-05,a_704515,west-1,Compute,CPUUtilization,23
2024-01-05,a_137712,west-1,Compute,InstanceHours,799
2024-01-05,a_137712,west-1,Compute,CPUUtilization,325
2024-01-05,a_993046,central-3,Storage,DiskWriteOps,470
2024-01-05,a_993046,central-3,Storage,DiskReadOps,627
2024-01-05,a_371977,central-3,Storage,DiskWriteOps,225
2024-01-05,a_371977,central-3,Storage,DiskReadOps,402
2024-01-05,a_629278,central-3,Storage,DiskWriteOps,5
2024-01-05,a_629278,central-3,Storage,DiskReadOps,638
2024-01-05,a_817245,central-3,Storage,DiskWriteOps,368
2024-01-05,a_817245,central-3,Storage,DiskReadOps,314
2024-01-05,a_329536,central-3,Storage,DiskWriteOps,45
2024-01-05,a_329536,central-3,Storage,DiskReadOps,237
2024-01-05,a_288975,central-3,Storage,DiskWriteOps,673
2024-01-05,a_288975,central-3,Storage,DiskReadOps,243
2024-01-05,a_971809,central-3,Storage,DiskWriteOps,13
2024-01-05,a_971809,central-3,Storage,DiskReadOps,533
2024-01-05,a_896496,central-3,Storage,DiskWriteOps,230
2024-01-05,a_896496,central-3,Storage,DiskReadOps,537
2024-01-05,a_704515,central-3,Storage,DiskWriteOps,69
2024-01-05,a_704515,central-3,Storage,DiskReadOps,796
2024-01-05,a_137712,central-3,Storage,DiskWriteOps,416
2024-01-05,a_137712,central-3,Storage,DiskReadOps,436
2024-01-05,a_993046,central-3,Compute,InstanceHours,627
2024-01-05,a_993046,central-3,Compute,CPUUtilization,738
2024-01-05,a_371977,central-3,Compute,InstanceHours,230
2024-01-05,a_371977,central-3,Compute,CPUUtilization,527
2024-01-05,a_629278,central-3,Compute,InstanceHours,700
2024-01-05,a_629278,central-3,Compute,CPUUtilization,480
2024-01-05,a_817245,central-3,Compute,InstanceHours,134
2024-01-05,a_817245,central-3,Compute,CPUUtilization,517
2024-01-05,a_329536,central-3,Compute,InstanceHours,52
2024-01-05,a_329536,central-3,Compute,CPUUtilization,326
2024-01-05,a_288975,central-3,Compute,InstanceHours,104
2024-01-05,a_288975,central-3,Compute,CPUUtilization,119
2024-01-05,a_971809,central-3,Compute,InstanceHours,782
2024-01-05,a_971809,central-3,Compute,CPUUtilization,32
2024-01-05,a_896496,central-3,Compute,InstanceHours,555
2024-01-05,a_896496,central-3,Compute,CPUUtilization,269
2024-01-05,a_704515,central-3,Compute,InstanceHours,719
2024-01-05,a_704515,central-3,Compute,CPUUtilization,481
2024-01-05,a_137712,central-3,Compute,InstanceHours,440
2024-01-05,a_137712,central-3,Compute,CPUUtilization,612
2024-01-06,a_993046,north-1,Storage,DiskWriteOps,744
2024-01-06,a_993046,north-1,Storage,DiskReadOps,428
2024-01-06,a_371977,north-1,Storage,DiskWriteOps,312
2024-01-06,a_371977,north-1,Storage,DiskReadOps,202
2024-01-06,a_629278,north-1,Storage,DiskWriteOps,305
2024-01-06,a_629278,north-1,Storage,DiskReadOps,378
2024-01-06,a_817245,north-1,Storage,DiskWriteOps,756
2024-01-06,a_817245,north-1,Storage,DiskReadOps,273
2024-01-06,a_329536,north-1,Storage,DiskWriteOps,574
2024-01-06,a_329536,north-1,Storage,DiskReadOps,448
2024-01-06,a_288975,north-1,Storage,DiskWriteOps,246
2024-01-06,a_288975,north-1,Storage,DiskReadOps,673
2024-01-06,a_971809,north-1,Storage,DiskWriteOps,745
2024-01-06,a_971809,north-1,Storage,DiskReadOps,717
2024-01-06,a_896496,north-1,Storage,DiskWriteOps,195
2024-01-06,a_896496,north-1,Storage,DiskReadOps,260
2024-01-06,a_704515,north-1,Storage,DiskWriteOps,673
2024-01-06,a_704515,north-1,Storage,DiskReadOps,542
2024-01-06,a_137712,north-1,Storage,DiskWriteOps,553
2024-01-06,a_137712,north-1,Storage,DiskReadOps,626
2024-01-06,a_993046,north-1,Compute,InstanceHours,305
2024-01-06,a_993046,north-1,Compute,CPUUtilization,123
2024-01-06,a_371977,north-1,Compute,InstanceHours,433
2024-01-06,a_371977,north-1,Compute,CPUUtilization,276
2024-01-06,a_629278,north-1,Compute,InstanceHours,679
2024-01-06,a_629278,north-1,Compute,CPUUtilization,792
2024-01-06,a_817245,north-1,Compute,InstanceHours,3
2024-01-06,a_817245,north-1,Compute,CPUUtilization,404
2024-01-06,a_329536,north-1,Compute,InstanceHours,71
2024-01-06,a_329536,north-1,Compute,CPUUtilization,110
2024-01-06,a_288975,north-1,Compute,InstanceHours,356
2024-01-06,a_288975,north-1,Compute,CPUUtilization,527
2024-01-06,a_971809,north-1,Compute,InstanceHours,678
2024-01-06,a_971809,north-1,Compute,CPUUtilization,346
2024-01-06,a_896496,north-1,Compute,InstanceHours,431
2024-01-06,a_896496,north-1,Compute,CPUUtilization,197
2024-01-06,a_704515,north-1,Compute,InstanceHours,717
2024-01-06,a_704515,north-1,Compute,CPUUtilization,692
2024-01-06,a_137712,north-1,Compute,InstanceHours,748
2024-01-06,a_137712,north-1,Compute,CPUUtilization,126
2024-01-06,a_993046,east-2,Storage,DiskWriteOps,520
2024-01-06,a_993046,east-2,Storage,DiskReadOps,563
2024-01-06,a_371977,east-2,Storage,DiskWriteOps,588
